,diff
1297,102.61432927577937
1298,22.74695156182281
1299,-20.420989423895207
1300,-183.621608131862
1301,-206.6183176591491
1302,-65.68949389755164
1303,90.43875616959463
1304,50.19350842185196
1305,20.774973702935483
1306,210.68980037619076
1307,1.9951261049874347
1308,-20.666806724986714
1309,-98.90527629279546
1310,27.248643435622284
1311,67.2508979350772
1312,-15.162420729051973
1313,201.25814607616064
1314,82.08677752969965
1315,-152.98424594761048
1316,36.12672501683829
1317,225.26689705897735
1318,78.74167962572665
1319,-57.6483661964952
1320,28.57388435561893
1321,4.051523865447621
1322,1.8931590448868292
1323,-181.49497266370656
1324,14.47026054874675
1325,92.354295201166
1326,179.39152449356072
1327,-71.4214317469278
1328,36.76895467813864
1329,-70.89684667516684
1330,-79.88058907946254
1331,-102.43077817012909
1332,-56.032257782872136
1333,-22.21776332806121
1334,-273.0165835106252
1335,-228.65163995500995
1336,104.10310972991988
1337,17.79862909225983
1338,-144.14294188887948
1339,-79.80998073567093
1340,19.659290031791613
1341,-97.67004771080201
1342,55.57500424598118
1343,-46.58446307293036
1344,-17.083480153185178
1345,144.70176617363586
1346,-82.09485542261115
1347,-42.771499246011786
1348,29.90034214836487
1349,1.2325895440578734
1350,-30.430570093265032
1351,-10.016989395430187
1352,-44.92085958690177
1353,-108.79507492919527
1354,-21.112099360485843
1355,-53.95900006652232
1356,-61.9268064668172
1357,-113.5946410034723
1358,241.08463074361748
1359,-135.50054648703048
1360,-52.52747379227378
1361,-86.0094412315841
1362,-62.8775293914141
1363,80.65889483189096
1364,2.974945711996156
1365,-54.32177270343141
1366,110.22829396291013
1367,-36.68257314334201
1368,-82.87949446015097
1369,-128.0189663842757
1370,-123.1537626103298
1371,-105.48354690793713
1372,192.6275908904845
1373,-130.49914817258525
1374,11.103608626038579
1375,-199.07814902747396
1376,-132.12422480104118
1377,142.90431682102684
1378,-32.24387243180877
1379,0.09977929107481032
1380,-111.50040662312455
1381,-55.30950600396585
1382,113.05404644619455
1383,-63.482075605056366
1384,-85.91297629094049
1385,24.24870813495943
1386,-2.6067565319870027
1387,16.735112881176974
1388,92.11007225830951
1389,106.51861277760145
1390,1.760037565802179
1391,-113.60879114617364
1392,-27.130134686859037
1393,29.082530170365203
1394,-16.238395999112413
1395,-128.96930472682294
1396,-112.85084392664737
1397,-14.862338579678351
1398,38.406804359450234
1399,-163.97960993986936
1400,-54.11539409553666
1401,343.2822666317983
1402,53.447729820926895
1403,-125.52212619905129
1404,93.63383102867817
1405,136.76264295605523
1406,-19.487410321191703
1407,13.173634190098653
1408,3.004544024448478
1409,99.8001277224812
1410,-32.293971506147045
1411,-14.959868108318005
1412,-6.994351010532114
1413,-84.99141398559891
1414,14.463169719962025
1415,66.01360248418058
1416,-44.78475911389273
1417,1.3940054271899385
1418,40.23013517941109
1419,-21.51314048923109
1420,-181.96804642573375
1421,43.251835874186895
1422,26.00272184962114
1423,172.69566908117815
1424,66.85417561120141
1425,-11.203679879541369
1426,13.035988400326119
1427,-43.20971189365446
1428,-46.98678907659348
1429,-7.056082894890153
1430,-7.445011192750826
1431,56.22734657598187
1432,0.09999909025214038
1433,-22.431821326079785
1434,-6.484312750169806
1435,113.05427797209956
1436,-0.09965785163512919
1437,-49.824739702824445
1438,94.03195902988085
1439,-47.702440397486214
1440,15.794510737511814
1441,140.9102559775812
1442,0.09977929107481032
1443,81.57519373913527
1444,77.41814527819537
1445,-68.07390508016698
1446,146.4962967966668
1447,45.729446915838366
1448,-12.249035450698159
1449,-6.141519488200856
1450,-9.005791261651837
1451,151.59137098513224
1452,-74.73880410649099
1453,96.94315348726343
1454,0.8960869966609266
1455,43.00150491402616
1456,-52.72783304653154
1457,-26.54765897854918
1458,-155.60357242049213
1459,-95.6398287129656
1460,44.068179238948574
1461,41.58975791664602
1462,-25.979104746647863
1463,157.07713685060583
1464,-40.68768795593371
1465,-301.5765998363381
1466,8.405309644078557
1467,89.9334773443743
1468,35.128874760352005
1469,-7.151213699834329
1470,-191.38070158378673
1471,-57.90640033792897
1472,-59.081149779730936
1473,39.93399278117363
1474,-69.70870669023225
1475,22.921738655279114
1476,39.330333759083715
1477,102.31884261665903
1478,6.027527903222676
1479,14.765132259417669
1480,-98.73686232637647
1481,-61.786040071793195
1482,133.88885269110153
1483,-5.686053992819893
1484,121.16232818799381
1485,-179.94908403544935
1486,-61.61783010909255
1487,12.784638082880178
1488,-104.772098038693
1489,59.7933665363181
1490,54.174626587686134
1491,-410.81895398896063
1492,7.949071020255644
1493,-9.025056706558871
1494,-23.14794176235648
1495,-58.804561277444634
1496,0.09978032610536047
1497,164.7996221694259
1498,-171.88049397322573
1499,32.97968397163061
1500,38.70891562150814
1501,-40.25724498655336
1502,27.245604497781756
1503,-0.33332270018053123
1504,-102.58134995316107
1505,43.491205752212295
1506,-314.1978161889393
1507,-159.68509379894112
1508,-66.67394201054185
1509,119.70776045719617
1510,114.65747472195295
1511,12.669786230508123
1512,-51.98745620121713
1513,-34.14362147233919
1514,-0.09984514816437695
1515,62.389345496417604
1516,8.692722920572919
1517,11.95246208660484
1518,242.8271794551598
1519,55.21547196152028
1520,-24.211826184765187
1521,-37.33894710659433
1522,-151.01947382673188
1523,35.838286315181676
1524,-79.42152944229281
1525,-174.93365278082877
1526,85.72990630642778
1527,-88.09430070132896
1528,222.2120320020099
1529,-267.6766373275217
1530,-120.804247524542
1531,-74.36966935546718
1532,30.889682349348504
1533,-29.189315450068307
1534,46.13272846711732
1535,21.63678448919927
1536,-16.70456501401287
1537,90.14345228106549
1538,9.382367496022084
1539,145.5522552772337
1540,204.57119510142923
1541,6.641730294286219
1542,173.84743667565328
1543,16.27115136489573
1544,0.1000035656803675
1545,74.00463931858076
1546,-78.57719467925637
1547,-18.33949628727214
1548,-36.471096255382406
1549,5.946380679356821
1550,-32.356458280978075
1551,133.97658397706078
1552,-31.648467300514824
1553,-39.092838054651
1554,116.82701207601997
1555,-13.030067756613846
1556,57.77124219647237
1557,32.42263825612707
1558,90.95399958445171
1559,-0.10026806784594555
1560,28.2741388497613
1561,-139.97690207618888
1562,17.694976028494352
1563,141.6832010117214
1564,-19.298557290588633
1565,56.4196867731236
1566,-74.82474292309678
1567,7.84793836285769
1568,35.17822502324515
1569,-60.275949818312824
1570,-106.2264413595268
1571,-41.91810710346431
1572,228.2299669255786
1573,-0.10026806784594555
1574,-140.7205556268077
1575,69.35868057726873
1576,-39.63596287554765
1577,-184.70240285943078
1578,-59.76420269551488
1579,-151.6676257432634
1580,-101.63571166493216
1581,18.83533314570559
1582,6.115193762804097
1583,5.781513053351603
1584,-78.9344035411292
1585,28.383393726941165
1586,-29.602782445708613
1587,87.89304954749298
1588,-211.51859589253468
1589,51.17833794599284
1590,-58.63216060921485
1591,-269.6620550263539
1592,55.22248118682273
1593,-53.12780513407148
1594,-49.79853980879443
1595,-68.55877906711225
1596,-79.84081268675237
1597,27.515853591610266
1598,106.03061789191872
1599,94.4627159400012
1600,54.13107082875126
1601,9.570132272322212
1602,228.40579249012512
1603,-37.90235804257418
1604,43.055004921356954
1605,-6.112078938279126
1606,-47.49271121551851
1607,168.60977517672166
1608,-69.84311728031321
1609,117.62060635196679
1610,-130.17540747345316
1611,-15.515867373643516
1612,45.252316370387916
1613,30.099739529123156
1614,17.328676121358058
1615,118.40325213844727
1616,-38.22520745167776
1617,13.600318057290679
1618,7.055554680239197
1619,13.72561195040771
1620,44.08085823790532
1621,-62.078641089842506
1622,-13.52828645914019
1623,17.505807947746632
1624,-60.23873806276862
1625,132.16316752038404
1626,74.95282486895269
1627,38.135503168847094
1628,75.40430631006132
1629,-31.68049602887345
1630,32.768205645959824
1631,122.01622220428283
1632,-35.70050140617991
1633,15.572841955451224
1634,-59.20955890696115
1635,41.16985978048791
1636,62.78006322689737
1637,-34.4872097082781
1638,128.8750352879373
1639,67.58018373257073
1640,-34.593325934931954
1641,21.349346540071963
1642,141.09348123515082
1643,-0.10026806784594555
1644,0.7955200671001421
1645,44.3482868017129
1646,91.20976589508325
1647,12.836715113308856
1648,35.847006223889025
1649,110.946894843481
1650,-40.7791248636006
1651,-44.59068838792433
1652,-75.7658235007608
1653,17.27706126035116
1654,-81.70075806070389
1655,34.80493081088514
1656,-33.709400174528355
1657,-8.173777767734123
1658,88.47524399647108
1659,-169.79197113435544
1660,-71.3297786028038
1661,19.032571287214864
1662,-79.97977313317926
1663,0.1688850502363266
1664,78.62241421988665
1665,32.306180678847
1666,-36.25390884965515
1667,-58.212636757938526
1668,50.72422427967575
1669,24.92805605435575
1670,-74.87086058846751
1671,-125.66998127453826
1672,23.82066679588121
1673,50.117962982974575
1674,-54.547395475671976
1675,3.7445953102870817
1676,-23.034113914613783
1677,102.46414288411518
1678,-120.21724674128689
1679,52.42339676054928
1680,-103.23584926180166
1681,13.61510853829077
1682,180.6523957207773
1683,107.56520516191978
1684,-53.108693827769116
1685,70.47807262014464
1686,80.28410195364029
1687,74.13539303838905
1688,-33.08868553908826
1689,-85.33747713295338
1690,-40.16506693298413
1691,-34.39041661703362
1692,168.23786661579527
1693,-100.81929405403463
1694,-129.7681266412617
1695,169.1601626083011
1696,122.6726714887194
1697,21.971028987240913
1698,-28.02523976013498
1699,72.00195643747412
1700,83.69822078498117
1701,45.086197593139104
1702,46.31483703720096
1703,-117.2162266642988
1704,-12.136050187569708
1705,-179.664090072038
1706,76.58015108039535
1707,-35.151080346823505
1708,124.66512220525175
1709,-0.35536037995689185
1710,6.61978366498704
1711,1.1212388747632076
1712,-20.08906544873048
1713,3.0514264638337636
1714,58.536628535013165
1715,16.605276435422127
1716,-3.5822341809162026
1717,189.1299481053531
1718,61.95087365626193
1719,-15.25012548575262
1720,51.210147831869335
1721,163.29684759003936
1722,35.66975313765738
1723,-1.0662816545988107
1724,71.39169605711095
1725,150.81178833315153
1726,81.99467784790232
1727,-94.12632735436028
1728,73.40115158360186
1729,180.3246742420116
1730,-17.986115368429296
1731,24.131088381573193
1732,-76.13598696468108
1733,-13.559590874812898
1734,113.28375631557662
1735,94.17532164929287
1736,45.086197593139104
1737,49.91483178614351
1738,-158.62512229940864
1739,15.605223987351962
1740,-199.9211739090298
1741,59.026882015931676
1742,8.108690546748733
1743,208.0161853645069
1744,-20.84996273664342
1745,12.938003637544341
1746,-27.03291009810539
1747,-5.156908901284055
1748,39.759171978650784
1749,-252.90706790068708
1750,67.22890479752698
1751,34.840270106398634
1752,-291.83590545326814
1753,57.108925428458406
1754,-16.589949353706402
1755,-168.39709618294677
1756,-54.340104133278146
1757,126.71444079358179
1758,-15.952453373303854
1759,-7.581214375004379
1760,-14.96980782510849
1761,133.03461535471513
1762,5.708278384002142
1763,-30.175870078630908
1764,60.599475783293144
1765,72.67312224925081
1766,-110.8498277515045
1767,112.10675380327098
1768,-0.5549341910304975
1769,7.942667645184997
1770,-8.443582449722498
1771,-214.29006586997332
1772,2.2051292467054964
1773,-73.0356254788004
1774,22.284802538278655
1775,-22.323816190545358
1776,-91.55631906442636
1777,-25.743783816697828
1778,25.710653742235706
1779,44.04753457541216
1780,-15.469302969877617
1781,8.716663393552778
1782,23.95396687657069
1783,38.78535265532577
1784,106.15351761829214
1785,2.6619242260105693
1786,15.929411543896435
1787,-228.57600247653875
1788,5.85206777282167
1789,21.947946421631286
1790,-50.78503029405982
1791,8.40580823897767
1792,238.83067332858963
1793,35.672344581366815
1794,40.67912841270277
1795,-82.70747181172226
1796,17.534003658887002
1797,141.75401170877626
1798,43.14745440743127
1799,1.5272881613128106
1800,-15.094856640258001
1801,-104.72229798578024
1802,94.47300048390457
1803,-0.18833209502872705
1804,13.749622249962442
1805,-108.98131564507139
1806,-49.17975865710116
1807,-234.13688689920798
1808,4.129312946633661
1809,-80.0743777694828
1810,-105.79145717348433
1811,149.59420282528185
1812,-29.642337363896615
1813,-80.6880939272761
1814,89.93026254887536
1815,-132.90181025908544
1816,115.00699771342317
1817,-17.455803911945395
1818,106.48852944487237
1819,-74.0176195018484
1820,49.3594173216037
1821,20.592178926252245
1822,50.90442195973833
1823,43.053834333340546
1824,10.94224399687721
1825,-28.14592380953809
1826,-20.514955395981588
1827,-123.31927922515035
1828,27.701249183169125
1829,-54.71204394015632
1830,28.84688089357087
1831,-145.46504556073057
1832,-66.14011758437061
1833,-230.2688636962668
1834,-150.52661975753267
1835,-154.14305600525563
1836,-24.403823358070895
1837,39.985231451249945
1838,-10.032048492403987
1839,8.883110013024918
1840,77.82409731444727
1841,38.20278730554355
1842,6.551638707380562
1843,127.17941728435733
1844,-221.89257614567367
1845,-20.78626967357485
1846,50.10020823871412
1847,4.335996743784847
1848,9.063873837735855
1849,100.0687414493006
1850,45.264535946042656
1851,5.002719094113445
1852,80.8931891430085
1853,-38.576654110760785
1854,62.839159906244504
1855,41.07480804725037
1856,26.77111373130407
1857,226.2379436745523
1858,-43.206674163749256
1859,-122.44712298077991
1860,144.86612920571184
1861,120.66654981762207
1862,40.572794924293305
1863,88.2071028922901
1864,-108.03026873265412
1865,2.544196088054605
1866,46.72573239497217
1867,36.02365996274489
1868,-52.200087424826734
1869,155.7924632799175
1870,-9.263491483948997
1871,-185.19814221662216
1872,138.7057721816787
1873,-41.21464734467423
1874,83.82404480142156
1875,-0.10043422488763554
1876,-152.71450193697194
1877,16.042664445071125
1878,-112.54784409041031
1879,52.30000596715968
1880,-17.256661159800615
1881,243.9848430067509
1882,-112.45545359261985
1883,-12.124921311319667
1884,14.56576143051683
1885,-17.169465945461866
1886,-20.44108035882482
1887,-0.10001120315837397
1888,-135.16159767984152
1889,27.887141741707126
1890,-49.898755997378885
1891,-190.25693237999235
1892,-9.9900333039202
1893,35.23706408417763
1894,-59.781274597875665
1895,84.0072107541929
1896,-83.17575806020909
1897,74.10784663602021
1898,287.21648360285315
1899,-195.98699632668962
1900,31.82614720228446
1901,-49.64034123643091
1902,81.46123325593953
1903,115.08878837688553
1904,-77.99551474027169
1905,28.772237032869214
1906,106.7738041357444
1907,162.1745168432583
1908,0.09968172100377615
1909,44.70952929588026
1910,120.39450976580395
1911,34.62930778525407
1912,-25.937239640815505
1913,69.35356847334396
1914,35.92793771985748
1915,-14.423327795278794
1916,38.06641798220426
1917,-93.0701761903058
1918,-38.79963604026841
1919,-139.55237363439073
1920,-12.277759478140013
1921,-49.291628087535
1922,-7.780338551873456
1923,-10.240526979664537
1924,91.81288626112837
1925,44.20509224208496
1926,41.19820643907656
1927,-57.50125183817522
1928,6.266535533770934
1929,-94.2617091140595
1930,-8.655841855611357
1931,168.37034502674135
1932,86.98489788013535
1933,76.44824172249446
1934,-71.1183473268087
1935,-67.34023327739595
1936,0.6437679723799192
1937,103.76204781539911
1938,-26.05875918856441
1939,59.69770724009584
1940,22.42010859266327
1941,122.53160014080805
1942,-65.74693579622038
1943,-60.79429600071023
1944,32.720647645292615
1945,187.2286738930702
1946,-0.10002720814600252
1947,83.10804430210146
1948,234.91331920855373
1949,31.761651067712762
1950,-133.395100487839
1951,-30.420812224358542
1952,-33.37318911232251
1953,-137.6428926489735
1954,-3.8892888694814474
1955,2.544196088054605
1956,24.26782111887536
1957,53.09582213160411
1958,76.4207752037903
1959,5.763888184975372
1960,28.47045334147714
1961,-90.88540692810398
1962,96.77874324688219
1963,65.48230220363882
1964,-51.640182984925445
1965,-55.830853462305356
1966,-31.146195571853127
1967,-199.13840804339168
1968,16.49797336430072
1969,85.4336518045518
1970,-40.57056813566362
1971,25.904324565368597
1972,38.2280412117787
1973,6.443724352579125
1974,68.10084277396385
1975,43.63188099888919
1976,207.16448659259078
1977,-14.671788517515893
1978,47.47594878243234
1979,85.94902985397619
1980,-111.11397138376742
1981,26.76767574159419
1982,14.599865595645667
1983,26.02109441559992
1984,-163.06573526685332
1985,-78.04780045360383
1986,56.32974174978983
1987,-5.179677322092971
1988,-187.64054706331876
1989,-12.939664185759455
1990,149.31911590825217
1991,-23.72363588768127
1992,23.212767273190252
1993,-102.19437400499623
1994,-63.41192392347341
1995,22.68135642078414
1996,-64.41355292116236
1997,50.15594802062981
1998,-332.5771923461389
1999,-35.26550519544719
2000,54.86169176350927
2001,-139.7804688292124
2002,81.1532656714183
2003,7.5124307581967855
2004,-25.920864781753664
2005,21.491297293261653
2006,69.67062837199774
2007,25.157322558675787
2008,-95.80224945926437
2009,26.57508856477864
2010,-59.52111438216417
2011,-176.11027600949353
2012,38.54705509412145
2013,67.59853720607941
2014,-91.00502007497755
2015,154.29956517375513
2016,-60.525120202663345
2017,-73.41706504927595
2018,-20.243689162555825
2019,-97.07282001205851
2020,17.296218644178225
2021,31.36708803568166
2022,182.06979602698686
2023,104.27717810167803
2024,-35.084324139224805
2025,113.01392132447938
2026,-36.85826066130636
2027,181.89787517598256
2028,-64.16393920085329
2029,6.775906679583272
2030,9.820306431634322
2031,84.05622402436154
2032,48.51268408401472
2033,-26.14189068432563
2034,-0.4126531801730948
2035,111.53718886150887
2036,-306.53046123686033
2037,46.69752547871997
2038,43.10804430210146
2039,0.10008800946673091
2040,223.67728480030678
2041,61.787109458095074
2042,193.13316205816432
2043,13.426767679481202
2044,139.3410567527019
2045,-36.120111959807275
2046,-110.20060181668151
2047,96.33788363350936
2048,-139.83045514386635
2049,-24.41760432642411
2050,11.687016131009216
2051,83.97558560321403
2052,11.195898888013062
2053,-47.73730723716278
2054,-13.518405101059955
2055,67.79919953551138
2056,6.8595724917376515
2057,64.72103536816735
2058,59.677910105202045
2059,2.2588606486482377
2060,67.57804069490362
2061,-76.71478561122399
2062,68.75075120277552
2063,25.15003042488985
2064,-230.8006887596456
2065,40.299688394876284
2066,19.55354430036084
2067,3.611076167486658
2068,41.20368669706369
2069,-1.2266580148158823
2070,-137.3567141655774
2071,104.7797662078516
2072,-160.0733269354078
2073,-8.692513669490609
2074,-71.72337608891786
2075,-114.49467563889561
2076,-4.838435613817353
2077,-36.09375289298913
2078,31.68709918890403
2079,29.23051100399107
2080,-3.5360199744538363
2081,-91.63068686973367
2082,10.169891769202025
2083,109.62445139874922
2084,60.21295559445571
2085,-99.40996946085875
2086,-104.9865802110935
2087,-0.10026806784594555
2088,-34.138698935498894
2089,54.320952155361795
2090,19.433949533415216
2091,-14.01999769222357
2092,26.720404127465997
2093,2.038187341526168
2094,55.637301108392535
2095,-2.2661952320200953
2096,-66.85171843777209
2097,-0.15794882318579084
2098,-107.39774422269727
2099,39.03614937350562
2100,38.150831684800664
2101,-67.5923058747021
2102,89.17945946058558
2103,-0.10022458057062522
2104,9.805105787672801
2105,5.411058492988047
2106,-12.147013215570325
2107,-3.0004732055612067
2108,28.198409393979034
2109,55.52117266693995
2110,120.63393924350021
2111,69.8623311955269
2112,-122.79349170846751
2113,32.09530393130137
2114,-24.915081020790865
2115,75.9824275816909
2116,-48.462934444402265
2117,144.74023537719842
2118,-28.593839962622894
2119,-0.10026806784594555
2120,-18.1674682627891
2121,-0.10026806784594555
2122,148.86521646240288
2123,-140.5828674788636
2124,6.112364413775708
2125,89.32970311330871
2126,-88.26162836817969
2127,-15.026226251137984
2128,-4.802625662814421
2129,87.45515564174258
2130,-5.247115612892969
2131,142.7405471185084
2132,89.21728830675852
2133,21.436862193355864
2134,13.95470996588216
2135,-43.82023223994577
2136,-21.93808248441826
2137,-37.15854974957426
2138,-93.81485968481508
2139,-68.79667993708154
2140,-102.5100701593538
2141,-2.923683493686383
2142,23.566658919169413
2143,-2.3218670409314655
2144,-126.4922440963669
2145,-37.23747928462569
2146,-34.27129919194016
2147,41.06964471465636
2148,-4.950077155662029
2149,8.425765037498195
2150,-156.5500101119
2151,35.3164366250129
2152,0.920910935801885
2153,-227.17218210166732
2154,19.26900703341761
2155,-159.7860338490206
2156,6.73278727351294
2157,-28.82240866320842
2158,117.6545214268424
2159,-50.340009685622476
2160,-192.3930459813971
2161,64.04082528385834
2162,61.494467541506594
2163,-78.35685067246737
2164,-21.59788091085568
2165,96.05361174461291
2166,-146.10898470313327
2167,76.52909374504054
2168,-100.10000161636947
2169,52.921417868535286
2170,-44.080145067744695
2171,-67.47547129877967
2172,-37.73298342863427
2173,59.78365462941031
2174,-28.31594657545031
2175,2.2585763246009947
2176,97.41359456324534
2177,-26.77006322534106
2178,142.5833623231993
2179,-0.10026806784594555
2180,0.687229702295383
2181,-164.91634227055687
2182,22.4931292212234
2183,7.1534129489197085
2184,56.107640198836066
2185,-55.967639553444144
2186,46.52944944391197
2187,-13.233845762749183
2188,77.83434438751328
2189,66.1934087027156
2190,-115.85581386491236
2191,-35.653464520725606
2192,-171.6251963419537
2193,-53.556121565684634
2194,-10.375873715486932
2195,-37.03655661459322
2196,-1.630459728567189
2197,-13.155661220676791
2198,142.26995728493694
2199,-14.504813259151149
2200,42.546862207858965
2201,-129.50109621303915
2202,-162.4762398844407
2203,-130.16125408381464
2204,-25.257802985702824
2205,39.18705472548618
2206,66.96810248209806
2207,-22.337298991904902
2208,-13.222253168171449
2209,-0.09970181450796645
2210,5.213338955691881
2211,43.1565292935054
2212,38.010506637445246
2213,3.721594788642733
2214,13.281078885118461
2215,24.53934130053011
2216,-201.5042993981824
2217,-76.67802701222837
2218,29.347283474375615
2219,-226.61848447569912
2220,-34.889749314989615
2221,-41.53619591797087
2222,72.32702247785915
2223,-83.54496051470426
2224,-115.93080221856712
2225,-95.39224375266099
2226,-19.554695178506222
2227,43.53333628954971
2228,-98.96684004881627
2229,-88.557105407562
2230,3.708263921708692
2231,-23.194081531088273
2232,-86.89172125513193
2233,55.79082520781958
2234,-92.94772753772077
2235,22.758844194417065
2236,116.5812738481012
2237,69.89994917204666
2238,87.78073511453033
2239,-12.67678600094763
2240,-10.156861095703675
2241,150.74799303055784
2242,-14.806331380262918
2243,188.30015398507584
2244,-162.9894132025347
2245,55.97353878022216
2246,67.33939758488737
2247,-51.49568751072411
2248,26.82484313036042
2249,82.62102203833922
2250,7.260381780936655
2251,9.900822916491165
2252,69.97600885888289
2253,34.123398789483474
2254,3.416467452143422
2255,-83.70487929976781
2256,-0.10026806784594555
2257,4.176611129843877
2258,-74.57428665651037
2259,103.54645397006965
2260,20.5077722620249
2261,-34.25209327119478
2262,-0.5157013506456565
2263,41.30070054848511
2264,-58.51007082932301
2265,69.67690860070172
2266,-143.1634878810985
2267,61.42586934964379
2268,-24.082899834017383
2269,21.260322771704182
2270,-196.96742366284195
2271,107.3852013414816
2272,53.90512924111738
2273,34.069667437606995
2274,58.40749640772276
2275,84.2178229313896
2276,-25.347443246944806
2277,-125.97742528686365
2278,64.52365047001149
2279,115.66240775651602
2280,-7.094297835957661
2281,-0.033462166270396665
2282,-240.6240366545818
2283,104.95450056838274
2284,5.460010577266473
2285,62.24681840040387
2286,54.562933185379734
2287,-8.450514428154975
2288,173.15389470693265
2289,126.53625728183613
2290,88.29095877674479
2291,-114.7414966388319
2292,7.010333742309967
2293,-83.41530363680323
2294,35.035442906488356
2295,57.2242883767517
2296,142.66966565824828
2297,11.946607183716878
2298,-99.92227783078874
2299,25.49409694105333
2300,122.78379354507723
2301,42.373732388668714
2302,90.84785411153644
2303,2.7595606615186057
2304,45.4469213509509
2305,-113.02173525721491
2306,81.67562601346464
2307,215.11429646279873
2308,-96.85313265070289
2309,0.053454166809103754
2310,45.689263714444564
2311,-90.13917044789491
2312,-92.5932058955558
2313,58.8894536957215
2314,165.84493245576277
2315,23.41101176443567
2316,-75.79872764268328
2317,5.3854433792579925
2318,70.77054038633571
2319,-180.18179618029427
2320,-14.666867908128893
2321,34.706384960543005
2322,-108.22691707422587
2323,-136.4461402525272
2324,30.775153736780908
2325,-37.33894710659433
2326,-31.390080705068613
2327,-0.43541521915108206
2328,-61.06828747608387
2329,-2.2103872726457894
2330,21.245036629847164
2331,-0.3446195479241396
2332,-67.73431759188577
2333,14.216815103567512
2334,-189.87626382965152
2335,123.54172637208887
2336,-2.237262530017631
2337,118.04062604551314
2338,-129.04679518266926
2339,106.20835927208174
2340,28.918584801099996
2341,20.921387718679682
2342,-51.87799218012839
2343,-48.939640271794644
2344,-95.46944837266363
2345,4.5004136262971315
2346,37.16291502999724
2347,-12.86128427436853
2348,5.869388683016837
2349,-10.932736891306604
2350,-6.740691369566775
2351,-258.8364991580403
2352,14.298309682644117
2353,-15.880931373554688
2354,33.98059585683296
2355,-9.082047333042624
2356,1.2284293946023581
2357,-71.06062891548447
2358,-0.10026806784594555
2359,30.024018620046036
2360,157.63127870818653
2361,95.89583529884851
2362,-44.848168968240145
2363,58.39110912260162
2364,-94.45516619211952
2365,18.962109056795384
2366,123.84497271508712
2367,-172.50533116640418
2368,-172.03612743016254
2369,34.04041382519233
2370,-18.549420350589287
2371,63.32832046822466
2372,-57.30850112926203
2373,-8.587804810779346
2374,161.9925097968652
2375,-148.44224723648438
2376,118.77255144592476
2377,115.8846576757935
2378,119.4163474351148
2379,-114.1342520020508
2380,5.662940540090688
2381,-56.6618275565084
2382,130.26705403989882
2383,-85.76990354129259
2384,-42.80840711533028
2385,-66.63120984166528
2386,-3.4850385181813976
2387,-9.220274022353578
2388,3.40088638209437
2389,19.63672760337022
2390,28.969053794779484
2391,-5.428856349518355
2392,-152.02847701707924
2393,46.87452758184082
2394,6.002214941337286
2395,-4.127151590779931
2396,84.32828175841246
2397,-36.15111172817103
2398,-32.44317579379481
2399,31.705063769435128
2400,49.905635895520106
2401,148.7732968040974
2402,9.301415171284418
2403,-0.5785294295428685
2404,-136.44201572365148
2405,404.8458060456468
2406,-0.09974212626980261
2407,-4.769558955428465
2408,-13.658550486505192
2409,-82.04191552868463
2410,72.8993720342092
2411,95.39774345655269
2412,40.25708494197329
2413,172.2998836703821
2414,68.76065717224196
2415,-38.940912413829665
2416,1.6283282796736671
2417,233.97801614364778
2418,0.10014883585432699
2419,-189.0764923678875
2420,68.54071272078204
2421,-14.591754601473156
2422,91.65466050575117
2423,75.5513409213412
2424,77.61480063172633
2425,-23.036047049699732
2426,2.073655718660234
2427,23.683173744331498
2428,72.28197166445773
2429,-45.34686528874761
2430,-109.1941169944692
2431,37.094601800690725
2432,-170.4314222445862
2433,126.6153802499984
2434,16.598975926947503
2435,-8.097560942608709
2436,30.229136669936906
2437,86.84471808952031
2438,-95.01581179442877
2439,30.449556445166877
2440,89.83345959583437
2441,92.87429122449589
2442,57.57458843347814
2443,-271.3321496055126
2444,-268.8336847558254
2445,-18.39992610638734
2446,16.56709128560169
2447,2.1218166949207102
2448,-17.87840495915907
2449,-153.6725396589552
2450,74.62385357709786
2451,10.787607162200857
2452,-0.3947175403345682
2453,29.59885793362605
2454,-17.663345069339357
2455,-96.0766090994561
2456,63.38629372425362
2457,2.3321393554083443
2458,62.34007567909714
2459,112.23750365737942
2460,3.518605638267559
2461,-36.371906968407984
2462,-107.40556793515589
2463,12.254792428002133
2464,-28.080167647286203
2465,36.50088957754883
2466,-2.4045067954654655
2467,11.371088664958904
2468,115.9406769516396
2469,-89.10996506133057
2470,-72.31825200674217
2471,172.02596800980848
2472,-31.867508546403144
2473,-546.4753675635866
2474,-64.38424150235619
2475,138.9170491828961
2476,-30.57428503408164
2477,169.61445463882416
2478,134.58930135864784
2479,71.26973008307277
2480,-59.240970803826144
2481,31.99129019771385
2482,-19.890169870221087
2483,95.78940048623963
2484,44.96330499683057
2485,140.5815031165372
2486,-21.420242558165228
2487,182.8681436638833
2488,22.58887111704064
2489,-15.354216282923517
2490,75.61632622061614
2491,83.32733603203621
2492,-20.154109465802378
2493,193.79286149200738
2494,6.4687783148018525
2495,-45.096663237088876
2496,-230.05013882047206
2497,-44.418837148713806
2498,-18.228183761057267
2499,-267.20255925149763
2500,-35.30510783212088
2501,90.9334043770233
2502,20.579547380669396
2503,31.942900164696198
2504,-26.805292906947443
2505,-89.79109255831179
2506,96.47945246969914
2507,5.441053222367088
2508,-100.26286134743987
2509,83.52861135387161
2510,-396.42752655750303
