,gesamtmiete,pred,diff
635,373.0,432.29509831847525,59.295098318475254
636,265.0,274.8252633276689,9.825263327668893
637,380.0,467.12195829166797,87.12195829166797
638,390.0,488.6087822990597,98.60878229905973
639,240.0,395.00994853656147,155.00994853656147
640,365.0,424.84415134677323,59.84415134677323
641,375.0,431.1582136295184,56.1582136295184
642,320.0,377.95927674674004,57.959276746740045
643,450.0,527.2405979873898,77.24059798738983
644,425.0,450.8196981723928,25.819698172392805
645,300.0,485.214762501688,185.21476250168803
646,315.0,392.1248183040713,77.12481830407131
647,680.0,687.3520658821623,7.352065882162265
648,500.0,609.0842247330193,109.08422473301925
649,300.0,401.3110570600048,101.31105706000483
650,330.0,412.0042313733328,82.0042313733328
651,400.0,391.49827455947906,8.501725440520943
652,460.0,458.4634885889325,1.5365114110675222
653,400.0,420.7575328186629,20.757532818662924
654,465.0,460.7372548169525,4.262745183047514
655,600.0,427.4358817990502,172.5641182009498
656,380.0,377.89556316736156,2.1044368326384415
657,205.0,443.4164184616089,238.41641846160888
658,660.0,659.8998669705279,0.10013302947209013
659,510.0,536.0242350610363,26.02423506103628
660,540.0,550.6821006696289,10.68210066962888
661,500.0,602.7242880789943,102.72428807899428
662,380.0,380.6994793392374,0.6994793392374277
663,350.0,424.2298139669569,74.2298139669569
664,500.0,486.3508725961854,13.649127403814589
665,500.0,500.92588760331193,0.925887603311935
666,570.0,521.0560863923479,48.94391360765212
667,590.0,589.899731932154,0.10026806784594555
668,450.0,381.0572723350981,68.9427276649019
669,950.0,578.2498577250204,371.75014227497957
670,450.0,509.9540529858941,59.95405298589412
671,785.0,682.2097061907282,102.79029380927182
672,430.0,336.93879148689666,93.06120851310334
673,530.0,576.0388316264341,46.0388316264341
674,525.0,508.0774855149827,16.922514485017302
675,510.0,439.2230984557719,70.77690154422811
676,415.0,410.60115752449354,4.398842475506456
677,400.0,517.9398544994277,117.93985449942772
678,400.0,519.8162644621143,119.8162644621143
679,450.0,455.77451154173934,5.774511541739344
680,490.0,412.16866269893956,77.83133730106044
681,460.0,471.95436749248466,11.954367492484664
682,590.0,589.899731932154,0.10026806784594555
683,500.0,570.6026523458036,70.60265234580356
684,480.0,387.2702074040858,92.7297925959142
685,340.0,414.74569060271097,74.74569060271097
686,515.0,452.4255267738003,62.5744732261997
687,550.0,574.4397623228134,24.439762322813408
688,663.0,663.09976128686,0.09976128686002994
689,634.0,631.3830699176921,2.616930082307931
690,250.0,335.7283920069327,85.72839200693272
691,440.0,528.2901491506924,88.2901491506924
692,541.0,507.9726559775351,33.02734402246489
693,535.0,534.8997290339524,0.10027096604756025
694,700.0,697.5559861439941,2.4440138560058813
695,400.0,534.0736665972622,134.07366659726222
696,500.0,487.2393117436708,12.760688256329217
697,313.0,390.4121785802114,77.41217858021139
698,410.0,409.6841446831466,0.3158553168534013
699,470.0,570.5379441645472,100.53794416454718
700,500.0,498.5219632044628,1.4780367955372071
701,326.0,400.1496095412465,74.14960954124649
702,495.0,521.9798600028281,26.979860002828104
703,246.0,396.1154527943288,150.1154527943288
704,530.0,448.082423632496,81.91757636750401
705,580.0,476.62949512186697,103.37050487813303
706,600.0,634.5289060338881,34.52890603388812
707,330.0,323.71300075056547,6.28699924943453
708,360.0,529.7399508438154,169.73995084381545
709,330.0,425.0466824371355,95.04668243713547
710,600.0,413.52381993275816,186.47618006724184
711,500.0,499.98597639241353,0.014023607586466369
712,490.0,441.0692353312647,48.93076466873532
713,360.0,520.8815312700924,160.8815312700924
714,500.0,542.9435338447676,42.94353384476756
715,455.0,454.8999707456408,0.10002925435918542
716,400.0,444.7829730391051,44.782973039105116
717,600.0,572.7351059674091,27.26489403259086
718,450.0,505.0885121370328,55.08851213703281
719,600.0,494.846981047459,105.153018952541
720,700.0,592.9168174715795,107.08318252842048
721,667.0,508.174186967829,158.82581303217103
722,250.0,488.0234660815424,238.02346608154238
723,580.0,641.5688845383647,61.56888453836473
724,400.0,374.6944335884486,25.30556641155141
725,600.0,506.65520575216533,93.34479424783467
726,480.0,527.4700368436414,47.470036843641424
727,350.0,398.2349692786093,48.2349692786093
728,340.0,340.5084208912983,0.5084208912982717
729,370.0,461.81710941901866,91.81710941901866
730,500.0,505.4806987400908,5.480698740090816
731,360.0,421.4623911978509,61.46239119785088
732,600.0,495.4409983167367,104.55900168326332
733,466.0,457.7892390016086,8.210760998391379
734,450.0,489.6330597866831,39.63305978668308
735,470.0,467.3116366556504,2.688363344349625
736,650.0,541.2525636523566,108.74743634764343
737,552.0,559.3139653485962,7.313965348596184
738,450.0,461.7901245467622,11.790124546762172
739,610.0,629.8828390146166,19.882839014616593
740,335.0,505.4622864473215,170.4622864473215
741,389.0,370.48425446285324,18.515745537146756
742,700.0,502.660894125372,197.339105874628
743,450.0,485.61278776487893,35.61278776487893
744,555.0,657.5030086166972,102.50300861669723
745,475.0,521.773154821973,46.77315482197298
746,730.0,579.3626182440565,150.63738175594347
747,380.0,440.9896670346226,60.989667034622585
748,700.0,543.6770758476708,156.32292415232916
749,430.0,410.28305676305547,19.71694323694453
750,395.0,380.77997670393097,14.22002329606903
751,360.0,311.0698952879774,48.930104712022626
752,650.0,577.6917234889228,72.30827651107722
753,575.0,571.2259736649692,3.7740263350308396
754,590.0,485.894951991219,104.10504800878101
755,290.0,337.668227371972,47.66822737197202
756,470.0,482.77707272452636,12.777072724526363
757,450.0,501.9665586808275,51.96655868082752
758,408.0,417.831265742167,9.831265742166977
759,520.0,494.93315969042857,25.066840309571432
760,385.0,480.78048684255634,95.78048684255634
761,480.0,532.9294214967508,52.92942149675082
762,350.0,398.47791048351655,48.47791048351655
763,393.0,511.07335385246046,118.07335385246046
764,800.0,510.5038117287934,289.4961882712066
765,560.0,397.91025578714687,162.08974421285313
766,420.0,495.25749825742156,75.25749825742156
767,450.0,521.8038951266655,71.80389512666545
768,500.0,524.4167682183233,24.41676821832334
769,370.0,395.04281081306937,25.042810813069366
770,450.0,423.20786154000183,26.79213845999817
771,660.0,627.537101080856,32.46289891914398
772,375.0,375.5645165294161,0.5645165294160961
773,580.0,541.6315680210132,38.36843197898679
774,354.0,478.4554879315349,124.45548793153489
775,401.0,458.2949108236607,57.2949108236607
776,500.0,482.9913071908314,17.008692809168622
777,600.0,557.8389372110278,42.16106278897223
778,500.0,455.83890328165296,44.16109671834704
779,435.0,497.8757594310638,62.875759431063784
780,480.0,458.7810968174687,21.218903182531278
781,680.0,634.0083487790894,45.991651220910626
782,400.0,473.1435375654708,73.14353756547081
783,590.0,559.2551831195519,30.74481688044807
784,300.0,455.12788341259215,155.12788341259215
785,500.0,440.56676729981734,59.43323270018266
786,480.0,541.9453904014297,61.94539040142968
787,454.0,465.4658546313356,11.465854631335617
788,600.0,463.2857950564622,136.71420494353782
789,500.0,417.08411267177047,82.91588732822953
790,690.0,570.7461894919552,119.25381050804481
791,595.0,655.5735756649921,60.57357566499206
792,624.0,516.6749225736656,107.32507742633436
793,480.0,439.1231951443146,40.87680485568541
794,483.0,441.979130508622,41.020869491377994
795,524.0,422.62187645853055,101.37812354146945
796,450.0,428.3421075936754,21.657892406324606
797,367.0,353.4560545176024,13.54394548239759
798,400.0,512.7033519112218,112.70335191122183
799,700.0,687.2184940447017,12.781505955298258
800,360.0,511.3637012693864,151.3637012693864
801,650.0,558.8075855753715,91.19241442462851
802,466.0,377.50268743631244,88.49731256368756
803,455.0,451.3587422937573,3.6412577062426976
804,282.0,364.62445205259115,82.62445205259115
805,650.0,511.55495156851345,138.44504843148655
806,500.0,639.5564296732988,139.5564296732988
807,450.0,334.55410291921635,115.44589708078365
808,440.0,484.79159935744315,44.79159935744315
809,292.0,511.9865131022182,219.98651310221823
810,525.0,481.1331180035975,43.866881996402526
811,530.0,624.8247646428781,94.82476464287811
812,359.0,336.4703650936298,22.529634906370177
813,520.0,477.94029108675113,42.05970891324887
814,890.0,598.7487473558348,291.2512526441652
815,500.0,587.1003569833167,87.10035698331671
816,550.0,519.4281225311499,30.57187746885006
817,470.0,519.7137412065791,49.71374120657913
818,460.0,441.15789414791277,18.84210585208723
819,350.0,421.06864192793574,71.06864192793574
820,345.0,526.91918062845,181.91918062845002
821,679.0,638.7618805368122,40.238119463187786
822,430.0,497.1604715177452,67.16047151774518
823,265.0,319.8182248015347,54.81822480153471
824,400.0,386.2162138160396,13.783786183960387
825,475.0,510.88150491983885,35.88150491983885
826,430.0,486.70429788621004,56.70429788621004
827,500.0,486.7202357676759,13.279764232324112
828,590.0,354.5021431351026,235.49785686489741
829,320.0,384.8742626200116,64.87426262001162
830,460.0,483.406466697952,23.406466697952
831,399.0,556.0384618271207,157.03846182712073
832,590.0,589.899731932154,0.10026806784594555
833,600.0,478.2608066487446,121.73919335125538
834,592.0,425.0615844009277,166.9384155990723
835,450.0,508.69145475310825,58.691454753108246
836,950.0,554.9691697823921,395.0308302176079
837,330.0,374.4479716367132,44.44797163671319
838,500.0,490.16256307117993,9.837436928820068
839,470.0,463.228332119535,6.771667880464975
840,750.0,673.1248064142397,76.87519358576026
841,540.0,594.4825082802615,54.48250828026153
842,750.0,570.4742352360029,179.52576476399713
843,900.0,671.6419353288285,228.35806467117152
844,550.0,643.7168881620842,93.71688816208416
845,260.0,247.63735931526907,12.362640684730934
846,362.0,340.6317479389029,21.36825206109711
847,500.0,529.1115230651753,29.111523065175334
848,400.0,361.89565667909915,38.10434332090085
849,530.0,502.96489435531464,27.03510564468536
850,500.0,504.64110459249645,4.641104592496447
851,240.0,422.18235543172136,182.18235543172136
852,430.0,413.6162414231324,16.383758576867592
853,600.0,547.6167197320788,52.383280267921236
854,439.0,485.9175995173241,46.917599517324106
855,600.0,772.1436717300578,172.1436717300578
856,400.0,431.3231385958177,31.32313859581768
857,305.0,341.3287804040135,36.328780404013514
858,581.0,592.9992597476596,11.999259747659607
859,400.0,462.53156763579835,62.53156763579835
860,700.0,670.6484950187873,29.351504981212656
861,560.0,531.1622228341198,28.837777165880198
862,900.0,636.5922450612954,263.40775493870456
863,700.0,440.10153054412956,259.89846945587044
864,550.0,449.0722994369825,100.92770056301748
865,520.0,601.3215348399056,81.32153483990555
866,465.0,403.20310999821504,61.79689000178496
867,405.0,405.8312934377283,0.8312934377282772
868,600.0,540.7031022451351,59.29689775486486
869,489.0,507.5960054679793,18.596005467979296
870,570.0,583.9970933755683,13.997093375568284
871,650.0,614.4877709216826,35.51222907831743
872,660.0,643.7790910833386,16.220908916661415
873,560.0,484.8081663223247,75.19183367767528
874,500.0,546.5945151065278,46.59451510652775
875,380.0,517.3207761519479,137.32077615194794
876,600.0,588.9434593509003,11.056540649099702
877,370.0,369.97552468389006,0.02447531610994247
878,475.0,441.96189663278716,33.03810336721284
879,275.0,435.75151849453033,160.75151849453033
880,650.0,612.1068952128171,37.89310478718289
881,370.0,493.5274193935921,123.52741939359208
882,333.0,443.73514346058937,110.73514346058937
883,500.0,514.772610946673,14.772610946673012
884,600.0,445.06245518274335,154.93754481725665
885,590.0,589.899731932154,0.10026806784594555
886,690.0,630.4296569060105,59.57034309398955
887,415.0,430.8710573698658,15.87105736986581
888,850.0,697.9169732584696,152.08302674153038
889,500.0,572.2001509822604,72.20015098226042
890,450.0,450.6039941670903,0.6039941670903204
891,550.0,550.4134278335861,0.41342783358606994
892,450.0,466.1677705822538,16.16777058225381
893,529.0,537.389850295697,8.389850295696988
894,400.0,492.9870896322382,92.98708963223822
895,710.0,599.9290147205359,110.07098527946414
896,727.0,504.9864905053449,222.01350949465512
897,400.0,355.4767557955491,44.52324420445092
898,550.0,563.19738888746,13.197388887459965
899,590.0,589.899731932154,0.10026806784594555
900,489.0,561.9426123681511,72.94261236815112
901,700.0,693.199274557368,6.800725442632029
902,500.0,499.90042063266213,0.0995793673378671
903,430.0,474.4707642202919,44.470764220291926
904,650.0,511.2067497866495,138.79325021335052
905,382.0,353.7573597950214,28.242640204978613
906,580.0,555.4952544231127,24.50474557688733
907,519.0,473.61440976480327,45.38559023519673
908,450.0,490.10076802596825,40.10076802596825
909,550.0,621.7662362015453,71.76623620154533
910,780.0,589.6557553109367,190.34424468906332
911,665.0,609.0361110737956,55.96388892620439
912,350.0,452.29599762088503,102.29599762088503
913,340.0,410.1672583465387,70.16725834653869
914,340.0,388.31717504888957,48.31717504888957
915,440.0,478.4668473393345,38.46684733933449
916,430.0,446.53059883718026,16.530598837180264
917,800.0,509.2843841624189,290.7156158375811
918,270.0,319.97526631730386,49.97526631730386
919,660.0,606.7752196691481,53.2247803308519
920,400.0,470.1747836226096,70.1747836226096
921,410.0,432.20500774889564,22.20500774889564
922,549.0,568.1206276395098,19.12062763950985
923,525.0,557.538663254469,32.53866325446904
924,380.0,469.9081572417038,89.9081572417038
925,450.0,407.49884516064,42.50115483936003
926,310.0,360.83087714318134,50.83087714318134
927,280.0,304.3818214022216,24.38182140222159
928,620.0,618.5571706085774,1.442829391422606
929,410.0,467.4422388353979,57.442238835397916
930,400.0,397.1018983589612,2.8981016410388065
931,330.0,419.75442560871426,89.75442560871426
932,650.0,529.6926660978874,120.30733390211265
933,350.0,462.6821948631182,112.68219486311818
934,480.0,500.1124834946115,20.112483494611524
935,320.0,402.41948112737356,82.41948112737356
936,585.0,540.7512239014801,44.2487760985199
937,435.0,469.77850662760767,34.77850662760767
938,699.0,609.1911996118861,89.80880038811392
939,640.0,615.9574805819527,24.042519418047277
940,390.0,429.9866199937797,39.9866199937797
941,480.0,442.79220557955904,37.20779442044096
942,350.0,384.2844488953567,34.28444889535672
943,940.0,535.9560921859761,404.0439078140239
944,205.0,339.8483358801296,134.84833588012958
945,450.0,528.9939493886455,78.99394938864555
946,450.0,435.4813991127467,14.518600887253285
947,500.0,543.8741031622618,43.874103162261804
948,450.0,441.8138506386578,8.186149361342189
949,650.0,543.270968291178,106.72903170882205
950,540.0,512.868029416617,27.13197058338301
951,860.0,457.7864998188923,402.2135001811077
952,375.0,372.20619559540586,2.793804404594141
953,590.0,608.6320543234532,18.63205432345319
954,450.0,477.62589082361313,27.625890823613133
955,690.0,596.842102040393,93.157897959607
956,520.0,456.8766930393263,63.12330696067369
957,330.0,418.6508244805946,88.65082448059462
958,590.0,589.899731932154,0.10026806784594555
959,430.0,511.6838898980684,81.6838898980684
960,680.0,632.5551596711184,47.44484032888158
961,400.0,539.914992842155,139.91499284215502
962,545.0,575.3847271384283,30.384727138428275
963,480.0,482.3753629305981,2.3753629305981008
964,420.0,461.70779302212566,41.70779302212566
965,433.0,466.7908903147701,33.79089031477008
966,615.0,459.1989838045393,155.8010161954607
967,350.0,483.7525025500193,133.7525025500193
968,580.0,507.06035509764433,72.93964490235567
969,500.0,492.13337735298944,7.8666226470105585
970,320.0,465.16754552813563,145.16754552813563
971,450.0,474.0293339652142,24.02933396521422
972,370.0,429.17630869849074,59.17630869849074
973,380.0,398.18699563977947,18.186995639779468
974,600.0,554.3579374002343,45.64206259976572
975,450.0,445.83588887877875,4.164111121221254
976,550.0,528.5616379933996,21.438362006600414
977,430.0,424.4281668775902,5.571833122409828
978,500.0,539.5002296447819,39.50022964478194
979,383.0,391.5471366664741,8.547136666474103
980,500.0,483.88015333887756,16.119846661122438
981,470.0,574.241252677503,104.24125267750298
982,356.0,456.48962454667475,100.48962454667475
983,500.0,522.3866492538236,22.386649253823634
984,500.0,459.6811066131383,40.3188933868617
985,650.0,689.9321570764823,39.932157076482326
986,330.0,386.1583356350866,56.15833563508659
987,560.0,503.20422163552655,56.79577836447345
988,189.0,450.54188286527176,261.54188286527176
989,380.0,509.96254778893314,129.96254778893314
990,510.0,482.1268712880272,27.87312871197281
991,500.0,499.2380945679875,0.7619054320124974
992,450.0,561.4643609079963,111.46436090799625
993,620.0,602.5441960880546,17.455803911945395
994,500.0,421.6704302676327,78.3295697323673
995,410.0,521.4507039208534,111.45070392085336
996,310.0,402.8762092815404,92.87620928154041
997,550.0,538.0424626864492,11.957537313550802
998,500.0,538.3767204080086,38.37672040800862
999,495.0,470.3393672233252,24.660632776674788
1000,450.0,480.9643195304522,30.9643195304522
1001,425.0,442.09458775703473,17.09458775703473
1002,525.0,530.7082783840021,5.708278384002142
1003,553.0,534.2693324787346,18.730667521265445
1004,590.0,523.9911006738424,66.00889932615758
1005,500.0,657.5039035564859,157.50390355648585
1006,520.0,483.91555375378596,36.08444624621404
1007,580.0,605.8211209356128,25.82112093561284
1008,575.0,576.9127003134665,1.9127003134665301
1009,480.0,450.15034518144904,29.84965481855096
1010,444.0,458.6968995374508,14.696899537450804
1011,750.0,445.3711959167804,304.6288040832196
1012,900.0,735.0409230428522,164.95907695714777
1013,500.0,446.91321364506854,53.08678635493146
1014,545.0,517.9218520271061,27.07814797289393
1015,450.0,557.1536581964606,107.15365819646058
1016,395.0,393.57091312677085,1.4290868732291528
1017,450.0,466.76586137884794,16.765861378847944
1018,430.0,399.05236720713606,30.947632792863942
1019,380.0,426.9942169650721,46.9942169650721
1020,480.0,462.1603209942237,17.839679005776304
1021,370.0,426.66648784224856,56.66648784224856
1022,530.0,558.9821820118945,28.98218201189445
1023,490.0,519.6725257587866,29.672525758786605
1024,450.0,429.4971951108783,20.502804889121705
1025,550.0,573.1975056874426,23.197505687442572
1026,465.0,564.3053903798086,99.30539037980861
1027,630.0,722.5888046913392,92.58880469133919
1028,570.0,429.68915222085076,140.31084777914924
1029,375.0,402.91590897666975,27.915908976669755
1030,550.0,476.9250587350029,73.07494126499711
1031,350.0,417.3308363930309,67.33083639303089
1032,490.0,529.9634753522247,39.96347535222469
1033,330.0,424.4092471444861,94.40924714448607
1034,440.0,480.4767028860377,40.476702886037685
1035,387.0,398.32482216344204,11.324822163442036
1036,450.0,516.4935516252624,66.4935516252624
1037,550.0,686.4270749441146,136.42707494411457
1038,510.0,500.38188832009814,9.618111679901858
1039,800.0,705.4332058403265,94.56679415967346
1040,655.0,654.8998779173479,0.1001220826520921
1041,300.0,344.84908446816786,44.84908446816786
1042,475.0,521.773154821973,46.77315482197298
1043,620.0,557.4292530877254,62.57074691227456
1044,800.0,628.5386025912287,171.4613974087713
1045,585.0,508.46443605581874,76.53556394418126
1046,480.0,460.79791650646666,19.202083493533337
1047,650.0,554.8013114208675,95.19868857913252
1048,680.0,539.2720187538653,140.72798124613473
1049,380.0,320.79060669093786,59.209393309062136
1050,460.0,426.43918722970625,33.56081277029375
1051,690.0,512.6489607206308,177.35103927936916
1052,510.0,510.0997792910748,0.09977929107481032
1053,450.0,457.85096913868324,7.85096913868324
1054,650.0,623.5354133287121,26.46458667128786
1055,475.0,446.31429097641114,28.685709023588856
1056,440.0,484.15810460123276,44.158104601232765
1057,575.0,650.0447554885545,75.04475548855453
1058,500.0,386.01505823512736,113.98494176487264
1059,342.0,370.10035203619464,28.100352036194636
1060,465.0,450.08316672220656,14.916833277793444
1061,480.0,487.4864389898837,7.486438989883709
1062,341.0,454.6097890947832,113.6097890947832
1063,450.0,450.10018770098367,0.10018770098366758
1064,533.0,486.13417022723263,46.86582977276737
1065,435.0,457.55072159307207,22.55072159307207
1066,430.0,483.9290070598198,53.92900705981981
1067,260.0,194.11861222980207,65.88138777019793
1068,610.0,649.6053609714806,39.60536097148065
1069,459.0,333.78569806703877,125.21430193296123
1070,328.0,372.402854535326,44.402854535326014
1071,589.0,621.3856490350663,32.38564903506631
1072,650.0,607.4641721584671,42.535827841532864
1073,400.0,508.0646778313361,108.0646778313361
1074,525.0,464.56225034844135,60.43774965155865
1075,690.0,617.3298480703318,72.67015192966824
1076,550.0,480.80417601773786,69.19582398226214
1077,675.0,506.55591286966717,168.44408713033283
1078,400.0,522.2054919259936,122.20549192599356
1079,430.0,397.34495235274244,32.65504764725756
1080,500.0,503.672657330855,3.6726573308549746
1081,480.0,513.4368573171182,33.43685731711821
1082,700.0,572.3254654690388,127.67453453096118
1083,440.0,537.7907999311768,97.79079993117682
1084,614.0,701.9859534566123,87.98595345661226
1085,376.0,438.72084708289833,62.72084708289833
1086,585.0,468.7163210264403,116.28367897355969
1087,400.0,423.78860522326124,23.788605223261243
1088,410.0,453.04714663688725,43.04714663688725
1089,560.0,471.4332872450422,88.56671275495779
1090,378.0,450.83181945938344,72.83181945938344
1091,400.0,409.92020771803357,9.920207718033566
1092,480.0,320.0566378870812,159.9433621129188
1093,550.0,470.3772634025019,79.62273659749809
1094,447.0,471.23791513459173,24.23791513459173
1095,984.0,648.6716388025669,335.3283611974331
1096,350.0,509.71666917267606,159.71666917267606
1097,350.0,490.86993743827503,140.86993743827503
1098,550.0,505.4863189301708,44.513681069829204
1099,328.0,350.25494427293904,22.254944272939042
1100,580.0,492.110767295136,87.88923270486401
1101,615.0,473.7775448470406,141.2224551529594
1102,560.0,502.02227682411444,57.97772317588556
1103,321.0,397.5507897630897,76.55078976308971
1104,395.0,376.8537074421007,18.1462925578993
1105,450.0,510.80443524633995,60.80443524633995
1106,600.0,623.1920408709794,23.19204087097944
1107,450.0,427.0469761744733,22.953023825526714
1108,450.0,477.38892144329657,27.388921443296567
1109,450.0,470.01936960636027,20.01936960636027
1110,520.0,459.0547406467157,60.945259353284314
1111,300.0,380.17362781962765,80.17362781962765
1112,550.0,536.8177249537155,13.18227504628453
1113,320.0,452.15601355386303,132.15601355386303
1114,294.0,340.8383001788199,46.83830017881991
1115,565.0,472.06730707510513,92.93269292489487
1116,590.0,630.787403865377,40.78740386537697
1117,688.0,578.1764950800127,109.82350491998727
1118,540.0,522.8071220741526,17.19287792584737
1119,540.0,466.8145163713168,73.18548362868319
1120,550.0,450.4791766040526,99.52082339594739
1121,280.0,480.732852501611,200.73285250161098
1122,460.0,480.65820362883676,20.65820362883676
1123,753.0,670.4191635831445,82.5808364168555
1124,350.0,472.3274304968062,122.32743049680619
1125,550.0,514.86382027677,35.13617972323004
1126,650.0,528.3977480625252,121.60225193747476
1127,400.0,462.07776290304855,62.07776290304855
1128,495.0,518.8811081387875,23.881108138787454
1129,396.0,490.42537231629467,94.42537231629467
1130,381.0,416.66236856435756,35.662368564357564
1131,450.0,460.3616399971121,10.361639997112093
1132,540.0,521.4617511710694,18.53824882893059
1133,270.0,227.54056554945203,42.459434450547974
1134,450.0,450.48412747401954,0.4841274740195445
1135,470.0,469.8997514581756,0.10024854182438503
1136,500.0,496.9243870060182,3.0756129939817924
1137,450.0,330.623337194335,119.37666280566498
1138,465.0,504.8592775503039,39.85927755030389
1139,650.0,512.2753978327489,137.72460216725108
1140,540.0,477.9249892050921,62.07501079490788
1141,326.0,352.05458554670867,26.054585546708665
1142,400.0,407.8810347871637,7.881034787163685
1143,450.0,451.5963969692338,1.5963969692338082
1144,480.0,493.1568217226244,13.156821722624386
1145,327.0,494.1397279908064,167.13972799080642
1146,530.0,514.1790107857652,15.820989214234828
1147,360.0,419.88158842788096,59.881588427880956
1148,338.0,327.7621890150907,10.237810984909288
1149,570.0,660.9785879003442,90.97858790034422
1150,480.0,573.5651375436692,93.56513754366915
1151,450.0,512.7325011157347,62.73250111573475
1152,310.0,329.37016275184254,19.370162751842543
1153,460.0,450.9034634783501,9.09653652164991
1154,450.0,447.9607845043465,2.0392154956534796
1155,360.0,346.8762510683939,13.123748931606087
1156,400.0,439.01439345058503,39.01439345058503
1157,450.0,480.2756310027852,30.27563100278519
1158,440.0,511.4286730573365,71.42867305733648
1159,530.0,498.74363887852286,31.25636112147714
1160,630.0,574.5366951239312,55.46330487606883
1161,676.0,552.0938336955203,123.90616630447971
1162,350.0,640.7707103209104,290.77071032091044
1163,480.0,467.11736163359586,12.882638366404137
1164,640.0,694.721485979601,54.72148597960097
1165,345.0,344.04783360680847,0.9521663931915327
1166,490.0,478.41116800300944,11.588831996990564
1167,400.0,575.8488655068502,175.8488655068502
1168,843.0,548.9690256452927,294.03097435470727
1169,339.0,356.70653868097816,17.706538680978156
1170,468.0,507.39575562260205,39.39575562260205
1171,320.0,375.1036142640578,55.103614264057796
1172,500.0,492.7628493897007,7.237150610299295
1173,680.0,602.769906041132,77.230093958868
1174,420.0,459.8015555807552,39.80155558075518
1175,510.0,501.3325309122224,8.66746908777759
1176,396.0,493.47806231267,97.47806231266998
1177,520.0,483.60755086614625,36.392449133853745
1178,492.0,495.68435686353297,3.684356863532969
1179,625.0,531.7633151004101,93.23668489958993
1180,550.0,588.7780617759056,38.7780617759056
1181,243.0,320.05894259280694,77.05894259280694
1182,360.0,540.2495494004886,180.2495494004886
1183,500.0,492.3090775346525,7.690922465347512
1184,450.0,554.6339838859342,104.63398388593419
1185,646.0,580.4386584443444,65.56134155565564
1186,680.0,656.8471942450977,23.15280575490226
1187,320.0,441.6167680392579,121.61676803925792
1188,336.0,440.0509676904688,104.05096769046878
1189,609.0,500.49076321611005,108.50923678388995
1190,500.0,493.533641749576,6.46635825042398
1191,485.0,445.9412086577391,39.05879134226092
1192,820.0,477.91705909701653,342.08294090298347
1193,590.0,551.5251183472944,38.47488165270556
1194,455.0,483.47293580600683,28.47293580600683
1195,400.0,514.495600654172,114.495600654172
1196,406.0,461.1098206971046,55.109820697104624
1197,550.0,537.0328721555875,12.967127844412516
1198,360.0,371.81050024266574,11.81050024266574
1199,980.0,471.8598558052571,508.1401441947429
1200,370.0,387.05764849033795,17.057648490337954
1201,435.0,431.65159601034014,3.3484039896598574
1202,550.0,505.26616571349035,44.73383428650965
1203,450.0,458.7574830574626,8.757483057462593
1204,650.0,571.0498697415919,78.95013025840808
1205,430.0,527.7086304050135,97.70863040501354
1206,716.0,568.8470118440786,147.15298815592143
1207,500.0,470.73824681474275,29.26175318525725
1208,850.0,674.7215095815087,175.2784904184913
1209,340.0,388.0777623951247,48.077762395124694
1210,550.0,502.2098453852705,47.79015461472949
1211,490.0,493.062519551431,3.0625195514310235
1212,550.0,504.0629858703861,45.937014129613885
1213,780.0,790.5244108207471,10.524410820747107
1214,400.0,514.5701737666257,114.57017376662566
1215,690.0,610.1814602147056,79.81853978529443
1216,550.0,529.6550920098055,20.344907990194542
1217,360.0,397.9154808517392,37.915480851739176
1218,450.0,525.0490025916454,75.04900259164538
1219,620.0,571.0778173444055,48.9221826555945
1220,480.0,344.1822001826475,135.81779981735252
1221,560.0,589.162377384631,29.162377384630986
1222,500.0,598.0676115548065,98.06761155480649
1223,450.0,559.9954419841156,109.99544198411559
1224,390.0,439.04592201269674,49.045922012696735
1225,433.0,487.1872247630974,54.18722476309739
1226,400.0,446.81077176221396,46.81077176221396
1227,455.0,513.6920045260316,58.69200452603161
1228,430.0,465.88003826748087,35.88003826748087
1229,440.0,556.3770551500352,116.37705515003518
1230,650.0,585.8712303676477,64.12876963235226
1231,314.0,428.743184287614,114.74318428761399
1232,650.0,550.9133300965082,99.08666990349184
1233,650.0,576.1793716780008,73.82062832199915
1234,625.0,677.3706453896796,52.37064538967957
1235,600.0,613.0647469110398,13.064746911039833
1236,800.0,668.9038660066916,131.0961339933084
1237,400.0,460.9869978014463,60.98699780144631
1238,550.0,509.3721223342002,40.627877665799815
1239,320.0,409.098681727584,89.098681727584
1240,230.0,307.79163948138535,77.79163948138535
1241,475.0,455.0393817008758,19.960618299124178
1242,550.0,434.2314784050264,115.7685215949736
1243,297.0,336.7509124929029,39.7509124929029
1244,400.0,542.5067768420289,142.5067768420289
1245,940.0,790.5244108207471,149.4755891792529
1246,395.0,419.0997295432943,24.099729543294302
1247,550.0,634.7993677408409,84.79936774084092
1248,580.0,599.3775728731232,19.3775728731232
1249,495.0,487.9790235969491,7.020976403050895
1250,480.0,369.8470543382098,110.15294566179023
1251,380.0,506.77425291566254,126.77425291566254
1252,375.0,382.12388602770113,7.123886027701133
1253,650.0,570.099887191496,79.90011280850399
1254,400.0,434.779296985903,34.77929698590299
1255,770.0,501.5267435760809,268.4732564239191
1256,575.0,522.8728076764318,52.12719232356824
1257,500.0,423.6236643271749,76.37633567282512
1258,405.0,502.64433282438455,97.64433282438455
